bridgeId,healthIndex,overFeature,underFeature,year,structDef,deckArea,nhs,town
4Q3,0.9198,I  90 EB,HWY  WELLESLEY ST,2015,FALSE,364.32,TRUE,Weston
4Q4,0.9323,I  90 WB,HWY  WELLESLEY ST,2015,FALSE,364.32,TRUE,Weston
4Q5,0.872,HWY  OAK ST,I  90,2015,FALSE,791.28,FALSE,Weston
4Q6,0.67,I  90,WATER AQDCT AT SHAYLR LN,2015,FALSE,413.44,TRUE,Weston
4Q7,0.9614,I  90 EB,HWY  RIDGEWAY RD,2015,FALSE,325.5,TRUE,Weston
4Q8,0.9393,I  90 WB,HWY  RIDGEWAY RD,2015,FALSE,325.5,TRUE,Weston
4Q9,0.549,I  90 RAMP J,I  90,2015,FALSE,808.5,TRUE,Weston
4QA,0.8423,I  90 RAMPS J & L,OTHER MDC AQUEDUCT,2015,TRUE,548.26,TRUE,Weston
4QB,0.7699,HWY  PARK RD,I  90 RAMPS J & L,2015,FALSE,1235.08,FALSE,Weston
4QC,0.5396,HWY  PARK RD,I  90,2015,FALSE,1201.2,FALSE,Weston
4QD,0.6895,I  90 RAMP G,I  90 & RAMP K,2015,FALSE,635.18,TRUE,Weston
4QE,0.4601,I  90 RAMP G,OTHER MDC AQUEDUCT,2015,TRUE,316.2,TRUE,Weston
4QF,1,I  90 RAMP H2,OTHER MDC AQUEDUCT,2015,FALSE,104.39,TRUE,Weston
4QG,0.4829,I  90 RAMP G,I  90 RAMPS A & B,2015,FALSE,523.6,TRUE,Weston
4QH,0.6929,I  95 NB RAMP,OTHER MDC AQUEDUCT,2015,FALSE,98.6,TRUE,Weston
4QJ,0.6779,I  90 RAMPS,COMB  I 95 & CHARLES RIV,2015,FALSE,1876.16,TRUE,Newton
4QK,0.6784,I  90,COMB  I 95 & CHARLES RIV,2015,FALSE,4425.4,TRUE,Newton
4QL,0.5484,I  90 RAMPS A & B,WATER CHARLES RIVER,2015,TRUE,2006.04,TRUE,Newton
4QM,0.932,I  90,HWY  CHARLES ST,2015,FALSE,350,TRUE,Newton
4QN,0.5712,I  90,RR  CSX/MBTA,2015,FALSE,980.58,TRUE,Newton
4QP,0.6909,HWY  WOODLAND RD,COMB  I 90 & CSX/MBTA,2015,FALSE,1002.33,FALSE,Newton
4QQ,0.7433,HWY  AUBURN ST,COMB  I 90 & CSX/MBTA,2015,FALSE,1067.85,FALSE,Newton
4QR,0.5668,ST 30 COMM AVE,COMB  I 90 & CSX/MBTA,2015,FALSE,923.4,TRUE,Newton
4QT,0.516,ST 30 WB SERVCE RD,COMB  I 90 & CSX/MBTA,2015,FALSE,872.1,FALSE,Newton
4QU,0.7796,I  90 WB RAMP OFF,RR  CSX/MBTA,2015,FALSE,218.88,FALSE,Newton
4QV,0.9956,I  90 WB RAMP OFF,HWY  ACCESS RD,2015,FALSE,166.32,FALSE,Newton
4QW,0.511,ST 16 WB/WSHGTN ST,COMB  I 90 & CSX/MBTA,2015,TRUE,1481.48,TRUE,Newton
4QX,0.3357,ST 16 EB/PUTNAM ST,COMB  I 90 & CSX/MBTA,2015,FALSE,1292.8,TRUE,Newton
4QY,0.7277,HWY  HIGHLAND ST,COMB  I 90 & CSX/MBTA,2015,FALSE,703.35,FALSE,Newton
4R0,0.9489,HWY  CHESTNUT ST,COMB  I 90 & CSX/MBTA,2015,FALSE,755.25,FALSE,Newton
4R1,0.7366,HWY  LOWELL AVE,COMB  I 90 & CSX/MBTA,2015,FALSE,969.9,FALSE,Newton
4R2,0.7516,HWY  WALNUT ST,COMB  I 90 & CSX/MBTA,2015,FALSE,680.96,FALSE,Newton
4R3,0.7639,HWY  HARVARD ST,COMB  I 90 & CSX/MBTA,2015,FALSE,710.79,FALSE,Newton
4R4,0.7214,HWY  LEWIS TER,COMB  I 90 & CSX/MBTA,2015,FALSE,758.52,FALSE,Newton
4R5,0.7258,HWY  CHURCH ST,COMB  I 90 & CSX/MBTA,2015,FALSE,1254.3,FALSE,Newton
4R6,0.7929,HWY  CENTRE ST.,COMB  I 90 & CSX/MBTA,2015,FALSE,1249.28,TRUE,Newton
4R7,0.7354,I  90 WB RAMP ON,RR  CSX/MBTA,2015,TRUE,205.86,FALSE,Newton
4R8,0.603,HWY  WASHNGTON ST,COMB  I 90 & CSX/MBTA,2015,FALSE,1684.21,TRUE,Newton
4R9,0.7831,I  90 WB RAMP OFF,RR  CSX/MBTA,2015,TRUE,351.43,FALSE,Newton
4RA,0.7375,HWY  ST JAMES ST,COMB  I 90 & CSX/MBTA,2015,FALSE,1088.76,FALSE,Newton
4RB,0.4668,I  90,RR  CSX/MBTA,2015,TRUE,970.2,TRUE,Newton
4RC,0.7277,HWY  CARLTON ST,COMB  I 90 & CSX/MBTA,2015,FALSE,1225.84,TRUE,Brookline
4RD,0.6669,HWY  EVERETT ST,COMB  I90&CSX/MBTA&LNCLN,2015,FALSE,1725.27,FALSE,Boston
4RE,0.25,HWY  CAMBRIDGE ST,COMB  I 90 & MBTA/CSX,2015,TRUE,3395.75,TRUE,Boston
4RF,0.8485,ST 28 NB/COLUMBUS,COMB  I 90 &CSX &ORNG LN,2015,FALSE,1466.64,TRUE,Boston
4RG,0.9641,I  90,HWY  SERVICE RD,2015,FALSE,298.35,TRUE,Boston
4RH,0.9836,I  90,RR  CSX LEAD TRACK,2015,FALSE,512.4,TRUE,Boston
4RJ,0.501,I  90 EB,US 20 N BEACON ST,2015,FALSE,661.5,TRUE,Boston
4RK,0.6655,I  90 WB,US 20 N BEACON ST,2015,TRUE,661.5,TRUE,Boston
4RL,0.5776,I  90 EB,HWY  PARSONS ST,2015,FALSE,336,TRUE,Boston
4RM,0.6465,I  90 WB,HWY  PARSONS ST,2015,FALSE,336,TRUE,Boston
4RN,0.7968,HWY  HARRISON AVE,COMB  I 90 & AMTRAK/MBTA,2015,FALSE,1286.74,FALSE,Boston
4RP,0.8781,I  90 WB ON-RAMP E,COMB  I90 W ONRP A & CSX,2015,FALSE,535.3,TRUE,Boston
4RQ,0.6554,HWY  SHAWMUT AVE,"COMB  I 90 & AMTRK, ORNG",2015,TRUE,819.84,FALSE,Boston
4RR,0.7963,I  90 EB ON-RAMP,COMB  I90 W ONRP A & CSX,2015,FALSE,533.12,TRUE,Boston
4RT,0.7241,I  90 EB OFF- RAMP,I  90 WB & RAMPS F D L,2015,TRUE,2987.44,TRUE,Boston
4RU,0.6756,HWY  CAMBRIDGE ST,COMB  I90 E RPS BDL & CS,2015,FALSE,2784.15,TRUE,Boston
4RV,0.8128,I  90 EB RAMP ON D,I  90,2015,FALSE,5336.3,TRUE,Boston
4RW,0.5995,I  90 WB RAMP OFF,RR  CSX,2015,FALSE,1403.06,TRUE,Boston
4RX,0.4596,I  90 EB,RR  CSX,2015,TRUE,12492.15,TRUE,Boston
4RY,0.4596,I  90 WB,RR  CSX,2015,TRUE,12502.05,TRUE,Boston
4T0,0.4776,"US 20 COMM AV,MBTA",COMB  I 90 & MBTA/CSX,2015,TRUE,2559.18,TRUE,Boston
4T1,0.6439,HWY  ST MARYS ST,COMB  I 90 & MBTA/CSX,2015,TRUE,687.57,FALSE,Boston
4T2,0.6914,HWY  BEACON ST,COMB  I 90 & MBTA/CSX,2015,TRUE,3375.84,TRUE,Boston
4T3,0.7117,HWY  BROOKLINE AV,COMB  I 90 & MBTA/CSX,2015,FALSE,1153.3,TRUE,Boston
4T4,0.8685,I  90,WATER MUDDY RIVER,2015,FALSE,338.58,TRUE,Boston
4T5,0.5518,HWY  MASS AVE,COMB  I 90 & MBTA/CSX,2015,TRUE,1432.6,TRUE,Boston
4T6,0.7765,HWY  BOYLSTON ST,COMB  I 90 & MBTA/CSX,2015,FALSE,3443.72,TRUE,Boston
4T8,0.8934,ST  9 HUNTINGTN AV,COMB  I 90 & MBTA/CSX,2015,FALSE,3519.36,TRUE,Boston
4TA,0.8635,I  90 EB RAMPS OFF,RR  MBTA/CSX,2015,FALSE,796.16,FALSE,Boston
4TB,0.8082,HWY  DARTMOUTH ST,COMB  I 90 & MBTA/CSX,2015,FALSE,2768.53,TRUE,Boston
4TC,0.6869,ST 28 SB/CLARENDON,COMB  I 90 &CSX &ORNG LN,2015,FALSE,851.2,FALSE,Boston
4TD,0.6679,HWY  BERKELEY ST,I  90,2015,FALSE,893.56,TRUE,Boston
4TE,0.7093,HWY  ARLINGTON ST,COMB  I 90 & AMTRAK,2015,FALSE,995.6,TRUE,Boston
4TF,0.8558,HWY  TREMONT ST,COMB  I 90 & AMTRAK,2015,TRUE,1307.71,TRUE,Boston
4TG,0.8884,HWY  WASHINGTN ST,COMB  I 90 & AMTRAK/MBTA,2015,FALSE,1205.94,TRUE,Boston
4TQ,0.7667,I  90 EB,HWY  BROOKS ST,2015,FALSE,288.75,TRUE,Boston
4TR,0.7438,I  90 WB,HWY  BROOKS ST,2015,FALSE,288.75,TRUE,Boston
4TT,0.7118,HWY  MARKET ST,COMB  I 90 & MBTA/CSX,2015,FALSE,1254,FALSE,Boston
9YT,0.9725,I  90 RMP D INT 14,OTHER MDC PIPE@NRMBGA RD,2015,FALSE,125.643,TRUE,Weston
9YY,0.7032,I  90 RAMPS A & B,OTHER MWRA AQUEDUCT,2015,FALSE,576.4,TRUE,Weston
4TU,1,HWY  HAMMOND ST,TR  GREEN LINE D,2015,FALSE,219.6,FALSE,Newton
4TV,0.851851852,HWY  LANGLEY RD,TR  GREEN LINE D,2015,FALSE,283.65,FALSE,Newton
4TW,1,HWY  HERRICK RD,TR  GREEN LINE D,2015,FALSE,152.064,FALSE,Newton
4TX,1,HWY  CYPRESS ST,TR  GREEN LINE D,2015,FALSE,199.12,FALSE,Newton
4TY,1,HWY  CENTRE ST,TR  GREEN LINE D,2015,FALSE,225.12,FALSE,Newton
4U0,0.740740741,HWY  ROGERS ST,TR  GREEN LINE D,2015,FALSE,156.16,FALSE,Newton
4U2,0.9168,HWY  WALNUT ST,TR  GREEN LINE D,2015,FALSE,277.38,FALSE,Newton
4U3,0.9731,HWY  BEACON ST,TR  GREEN LINE D,2015,FALSE,175.15,FALSE,Newton
4U4,0.7157,ST 16 WASHNGTON ST,TR  GREEN LINE D,2015,FALSE,200.68,FALSE,Newton
4U5,1,HWY  ELM ST,COMB  MBTA & RED SSH,2015,FALSE,371.84,FALSE,Braintree
4U8,1,HWY  BEACH ST,TR  BLUE LINE,2015,FALSE,178.6290247,FALSE,Revere
4U9,0.777777778,HWY  SHIRLEY AVE,TR  BLUE LINE,2015,FALSE,250.58,FALSE,Revere
4UA,0.740740741,HWY  ADAMS ST,TR  RED HIGH SPEED LN,2015,FALSE,1548.8,TRUE,Milton
4UB,-1,HWY  W SQUANTM ST,TR  RED LINE SSH,2015,FALSE,834.67,FALSE,Quincy
4UC,1,HWY  BEALE ST,TR  RED LINE SSH,2015,FALSE,402.6,FALSE,Quincy
4UD,0.740740741,HWY  SCHOOL ST,TR  RED LINE SSH,2015,FALSE,626.58,FALSE,Quincy
4UE,-1,HWY  ADAMS ST,TR  RED LINE SSH,2015,TRUE,451.56,FALSE,Quincy
4UF,0.740740741,HWY  DIMMOCK ST,TR  RED LINE SSH,2015,FALSE,396.94,FALSE,Quincy
4UG,0.777777778,HWY  GRANITE ST,TR  RED LINE SSH,2015,FALSE,738.53,FALSE,Quincy
4UH,0.740740741,HWY  WATER ST,COMB  BRGN PKY&MBTA&REDS,2015,FALSE,1153.64,FALSE,Quincy
4UJ,-1,HWY  CHSTNT HL AV,TR  GREEN LINE D,2015,FALSE,807.5,FALSE,Brookline
4UK,0.962962963,HWY  DEAN RD,TR  GREEN LINE D,2015,FALSE,318.78,FALSE,Brookline
4UL,-1,HWY  SUMNER RD,TR  GREEN LINE D,2015,FALSE,169.4,FALSE,Brookline
4UM,0.777777778,HWY  CYPRESS ST,TR  GREEN LINE D,2015,FALSE,196.25,FALSE,Brookline
4UN,-1,HWY  WASHNGTON ST,TR  GREEN LINE D,2015,FALSE,269.5,FALSE,Brookline
4UP,1,HWY  ASPINWALL AV,TR  GREEN LINE D,2015,FALSE,196.25,FALSE,Brookline
4UQ,1,HWY  LONGWOOD AVE,TR  GREEN LINE D,2015,FALSE,172.02,FALSE,Brookline
4UR,0.9447,HWY  CLIFTON ST,COMB  MBTA/BMRR & ORANGE,2015,FALSE,288.3,FALSE,Malden
AAG,-1,HWY  CEDAR GROVE,TR  RED HSL,2015,FALSE,57.62,FALSE,Boston
AAH,-1,HWY  MINER ST,TR  GREEN LINE D,2015,FALSE,103.68,FALSE,Boston
AAJ,0.777777778,HWY  W NEWTON ST,TR  ORANGE LINE,2015,FALSE,2745,FALSE,Boston
4V3,1,HWY  PARK DR,TR  GREEN LINE D,2015,FALSE,878.09,TRUE,Boston
4V5,0.5163,HWY  SHAWMUT AVE,COMB  AMTRAK/MBTA,2015,FALSE,1268.19,FALSE,Boston
4V6,-1,HWY  BERKELEY ST,COMB  AMTRAK/MBTA & ORNG,2015,FALSE,1972.86,FALSE,Boston
4V7,-1,HWY  DARTMOUTH ST,TR  ORANGE LINE,2015,FALSE,2370.66488,FALSE,Boston
4V8,0.740740741,HWY  RUGGLES ST,COMB  AMTRAK/MBTA & ORNG,2015,FALSE,667.9151256,FALSE,Boston
4V9,-1,HWY  PRENTISS ST,COMB  AMTRAK/MBTA & ORNG,2015,FALSE,335.92,FALSE,Boston
4VA,0.98,HWY  TREMONT ST,COMB  AMTRAK/MBTA & ORNG,2015,FALSE,995.8358,FALSE,Boston
4VB,0.740740741,HWY  HEATH ST,COMB  AMTRAK/MBTA & ORNG,2015,FALSE,409.22,FALSE,Boston
4VC,-1,HWY  CENTRE ST,COMB  AMTRAK/MBTA & ORNG,2015,FALSE,691.44,FALSE,Boston
4VD,0.740740741,HWY  ATHERTON ST,COMB  AMTRAK/MBTA & ORNG,2015,FALSE,337.94,FALSE,Boston
4VE,-1,HWY  BOYLSTON ST,COMB  AMTRAK/MBTA & ORNG,2015,FALSE,562.59,FALSE,Boston
4VF,1,HWY  GREEN ST,COMB  AMTRAK/MBTA & ORNG,2015,FALSE,472.72,FALSE,Boston
4VG,1,HWY  WILLIAMS ST,COMB  AMTRAK/MBTA & ORNG,2015,FALSE,385.71,FALSE,Boston
4VH,0.740740741,HWY  MCBRIDE ST,COMB  AMTRAK/MBTA & ORNG,2015,FALSE,363.78,FALSE,Boston
4VJ,-1,HWY  MOR-WASH ST,COMB  AMTRAK/MBTA & ORNG,2015,FALSE,1249.28,FALSE,Boston
4VK,1,HWY  SOHAMPTN ST,COMB  AMTRAK & RED LINE,2015,FALSE,487.08,FALSE,Boston
4VL,-1,HWY  BOSTON ST,TR  AMTRAK & RED LINE,2015,FALSE,449.82,FALSE,Boston
4VM,-1,HWY  DORCHSTR AVE,COMB  MBTA & RED LN,2015,TRUE,547.17,FALSE,Boston
4VN,0.777777778,HWY  REDFIELD ST,COMB  MBTA&REDS&FRKLN ST,2015,FALSE,393.7881156,FALSE,Boston
4VP,1,HWY  ADAMS ST,TR  RED LINE MATT CONN,2015,FALSE,270.56,FALSE,Boston
4VQ,-1,HWY  MEDWAY ST,TR  RED HSL,2015,FALSE,332.8,FALSE,Boston
4VR,-1,HWY  BYRON ST,TR  BLUE LINE,2015,FALSE,328.32,FALSE,Boston
4VT,-1,HWY  SARATOGA ST,TR  BLUE LINE,2015,FALSE,691.48,FALSE,Boston
4VU,-1,HWY  BNNINGTN ST,TR  BLUE LINE,2015,FALSE,736.88,FALSE,Boston
4VV,1,HWY  SAVIN HLL AV,TR  RED LINE,2015,FALSE,400.68,FALSE,Boston
4VW,-1,HWY  CEDAR ST,COMB  AMTRAK/MBTA & ORNG,2015,FALSE,415.8,FALSE,Boston
4VX,0.740740741,HWY  MINTON RD,COMB  AMTRAK/MBTA & ORNG,2015,FALSE,332.8,FALSE,Boston
4VY,1,HWY  GORDON ST,COMB  AMTRAK/MBTA & ORNG,2015,FALSE,432.15,FALSE,Boston
4W0,0.9854,HWY  UKRAINE WAY,RR  AMTRAK/MBTA,2015,FALSE,556.71,FALSE,Boston
4UT,0.9841,HWY  MOUNTAIN AVE,COMB  MBTA/BMRR & ORANGE,2015,FALSE,464.4269421,FALSE,Malden
A9X,0.740740741,HWY  RAMP T-A,HWY  RAMP S-A,2015,FALSE,1120.3,FALSE,Boston
A8U,-1,HWY  RAMP T-A/D,HWY  RELIEF,2015,FALSE,1585.56,FALSE,Boston
A99,-1,HWY  RAMP 1A-D,HWY  ARRIVAL ROADWAY,2015,FALSE,2142.78,FALSE,Boston
A87,0.814814815,HWY  RAMP E-T,HWY  RAMP 1A A/D,2015,FALSE,2952.18,FALSE,Boston
A8G,0.777777778,HWY  RAMP U-D,HWY  RELIEF,2015,FALSE,1154.3,FALSE,Boston
A7V,0.9368,I  95 SB/ST128 SB,ST  9 WORCESTER ST,2015,FALSE,974.58,TRUE,Wellesley
A8K,0.777777778,HWY  RAMP U-A,HWY  RAMP S-A,2015,FALSE,1058.25,FALSE,Boston
A9B,1,HWY  RAMP T-D,"HWY  RAMP T/U-A, S-A",2015,FALSE,1006.88,FALSE,Boston
A9T,0.777777778,HWY  RAMP E-T,HWY  ACCESS ROAD,2015,FALSE,862.6,FALSE,Boston
A9D,0.740740741,HWY  RAMP T-D,HWY  RAMP S-A,2015,FALSE,988.55,FALSE,Boston
A96,1,ST107 BROADWAY,WATER DIAMOND CREEK,2015,FALSE,479.9164595,TRUE,Revere
A84,1,ST107 SALEM TNPK,WATER E BR PINES RIVER,2015,FALSE,479.9164595,TRUE,Saugus
A4V,1,HWY  ROBIN HLL ST,WATER ASSABET RIVER,2015,FALSE,240.90755,FALSE,Marlborough
A1Q,0.740740741,HWY  RAMP U-D,HWY  RAMP T-U-A,2015,FALSE,1224.5,FALSE,Boston
4W5,0.9848,I  95 NB/US1SB,RR  MBTA/CSX,2015,FALSE,1259.84,TRUE,Westwood
AXG,1,I  95 /ST128,HWY  UNIVERSITY AVE,2015,FALSE,2120.76,TRUE,Dedham
AXF,1,HWY  CEDAR ST EXT,WATER SUDBURY RIVER,2015,FALSE,93.84,FALSE,Hopkinton
4WU,0.9472,US  1 SB/BS U11-32,US  1 NB/BOS LOWR B11-32,2015,FALSE,8021.32,TRUE,Boston
4WV,0.9712,US  1 NB/ LO DECK,HWY  CHRLTWN LOCAL STS,2015,FALSE,7324.09,TRUE,Boston
4WW,0.9466,US  1 NB/L MYSTC L,HWY  CHELSEA STREET,2015,FALSE,1699.26,TRUE,Boston
4WX,0.9538,US  1 SB/L MYSTC U,US  1 NB/LIT MYSTIC LOWR,2015,FALSE,1699.26,TRUE,Boston
4WY,0.9098,US  1 NB/LOW DECK,HWY  CHELSEA LOCAL STRE,2015,TRUE,10951.21,TRUE,Boston
4X0,0.9137,US  1 SB/UPPR DECK,US  1 NB/CHEL LWR DECK,2015,TRUE,12964.16,TRUE,Boston
4X1,0.6865,"US  1 NB,LOWR DECK",OTHER RELIEF,2015,FALSE,4149.09,TRUE,Boston
4X2,0.6792,US  1 SB/TOLL UPPR,US  1 NB/TOLL PLAZA LOWR,2015,FALSE,4149.09,TRUE,Boston
4X3,0.7366,US  1 NB/LOWR DECK,WATER MYSTIC RIVER,2015,FALSE,5899.15,TRUE,Boston
4X4,0.7367,US  1 SB/B MYSTC U,US  1 NB/BIG MYSTIC LOWR,2015,FALSE,5899.15,TRUE,Boston
4X5,-1,HWY  VIADUCT ST,HWY  NORTHERN AVE,2015,FALSE,638.25,FALSE,Boston
AX9,1,ST109 BRIDGE ST,WATER CHARLES RIVER,2015,FALSE,3586,TRUE,Dedham
AX8,0.9705,HWY  RAMP A,US  1 WASHINGTON ST,2015,FALSE,744,FALSE,Foxborough
AX7,0.9892,US  1 NB/WASHGNTON,HWY  NORTH ENTRANCE DR,2015,FALSE,867.18,TRUE,Foxborough
AX6,1,HWY  JOHNSON ST,OTHER PED BIKE PATH,2015,FALSE,77.35,FALSE,Peabody
AL5,1,HWY  SOUTH ST,WATER STONY BROOK,2015,FALSE,257.28,FALSE,Waltham
AL9,1,HWY  MERIAM ST,RR  MBTA/BMRR,2015,FALSE,145.6,FALSE,Wakefield
ALP,1,ST117 FITCHBRG TPK,WATER SUDBURY RIVER,2015,FALSE,303.66,FALSE,Concord
AM0,0.9988,I 495 NB OFF RAMP,I 495 & RAMP B,2015,FALSE,1716.78,FALSE,Marlborough
AM2,0.9946,I 495 NB ON RAMP,I 495 & RAMP D,2015,FALSE,1372.02,FALSE,Marlborough
AMB,0.9705,ST  3 A/MAIN ST,WATER NORTH RIVER,2015,FALSE,2746.25,TRUE,Marshfield
AMD,1,ST119 GREAT RD,RR  BMRR,2015,FALSE,723.2,TRUE,Littleton
AMM,1,HWY  FITZPTRCK WY,WATER TIDAL INLET,2015,FALSE,182.4,FALSE,Hull
AMW,0.9511,HWY  DANVERS RD,RR  MBTA/BMRR,2015,FALSE,232.26,FALSE,Swampscott
AN3,1,HWY  QNCY CTR CON,COMB  MBTA&REDS&PARKING,2015,FALSE,3111.93,TRUE,Quincy
AN4,1,HWY  COLLEGE AVE,RR  MBTA/BMRR,2015,FALSE,350.52,FALSE,Medford
AN5,1,HWY  NORTH ST,RR  MBTA/BMRR,2015,FALSE,386.24,FALSE,Medford
ANW,0.6116,ST140 W CENTRAL ST,I 495,2015,FALSE,2314,TRUE,Franklin
ANX,0.9694,ST140 W CENTRAL ST,COMB  MBTA&MINE BRK  TRB,2015,FALSE,3786.48,TRUE,Franklin
APG,1,HWY  BROAD ST,WATER ASSABET RIVER,2015,FALSE,353.43,FALSE,Hudson
APJ,1,HWY  WHITE PND RD,WATER ASSABET RIVER,2015,FALSE,302.82,FALSE,Maynard
APW,0.9896,HWY  AMES ST,WATER CHARLES RIVER,2015,FALSE,563.94592,FALSE,Dedham
AQ2,0.997,HWY  CUTLER RD,RR  MBTA,2015,FALSE,106.58,FALSE,Hamilton
AQ8,1,ST128,RR  MBTA/BMRR,2015,FALSE,1006.36,TRUE,Danvers
AQD,1,HWY  SEA ST,WATER SOUTH RIVER,2015,FALSE,1882.56,FALSE,Marshfield
AQF,1,HWY  RIVER ST,RR  MBTA,2015,FALSE,317.72,FALSE,Boston
ARD,0.715,I  93 SB/US1SB,ST 37 GRANITE ST,2015,FALSE,708.4,TRUE,Braintree
AX5,0.9999,HWY  JHNSN ST EXT,RR  MBTA,2015,FALSE,42.77,FALSE,Peabody
ATA,0.6693,US  1 CUTLER HWY,WATER TOWN LINE BROOK,2015,FALSE,500.85,TRUE,Revere
ATB,1,ST127 A/THATCHER,WATER GOOD HRBR BCH CRK,2015,FALSE,261.99,FALSE,Gloucester
ATE,0.9978,HWY  WALDEN ST,RR  MBTA/BMRR,2015,FALSE,374.66,FALSE,Cambridge
ATN,1,HWY  BOSTON ST,WATER IPSWICH RIVER,2015,FALSE,280.16,FALSE,Middleton
ATP,0.9927,HWY  SAW MILL LN,WATER MOTHER BROOK,2015,FALSE,439.24,FALSE,Dedham
AUJ,1,ST 62 PARK ST,WATER IPSWICH RIVER,2015,FALSE,181.117,FALSE,North Reading
AV1,0.9893,HWY  FLINT ST,WATER NORTH RIVER CANAL,2015,FALSE,507.84,FALSE,Salem
AV6,1,HWY  LIB IND PKWY,WATER SWAMP RIVER,2015,FALSE,107.64,FALSE,Weymouth
AVL,1,ST115 PLAIN ST,RR  BCRR,2015,FALSE,345,FALSE,Millis
AVR,1,HWY  HIGH ST,WATER CHARLES RIVER,2015,FALSE,65.27,FALSE,Bellingham
AW2,1,HWY  LOWELL ST,RR  MBTA/BMRR,2015,FALSE,321.16,FALSE,Somerville
AWG,1,ST  1 A/HIGH ST,RR  MBTA,2015,FALSE,974.05,TRUE,Ipswich
AWV,0.9981,ST 62 MAIN ST,WATER ASSABET RIVER,2015,FALSE,547.4,TRUE,Hudson
AWW,0.7152,HWY  LYMAN ST,WATER LYMAN POND CREEK,2015,FALSE,122.2,FALSE,Waltham
AY9,1,US  3 SB,ST 62 BURLINGTON RD,2015,FALSE,986.5275,TRUE,Bedford
AYA,1,US  3 NB,ST 62 BURLINGTON RD,2015,FALSE,1008.665,TRUE,Bedford
AYH,1,HWY  REVERE ST,RR  MBTA/BMRR,2015,FALSE,443.23455,FALSE,Revere
AYL,1,HWY  BROADWAY,"COMB  MBTA, ST & FT PT C",2015,FALSE,5267,TRUE,Boston
AYV,1,HWY  MORSE ST,WATER NEPONSET RIVER,2015,FALSE,115.8748,FALSE,Norwood
B1A,0.9999,ST  3 A/ TEMP XING,WATER FORE RIVER,2015,FALSE,4594.05,TRUE,Quincy
B1F,0.998,US  1 PROVDNCE HWY,I  95 /ST 128,2015,FALSE,3120.9,TRUE,Dedham
B1G,1,ST  1 A/WASHINGTON,I  95 NB/ST 128 NB,2015,FALSE,726.57,FALSE,Dedham
B1H,1,ST  1 A/WASHINGTON,I  95 SB/ST 128 SB,2015,FALSE,726.57,FALSE,Dedham
B1J,0.9931,HWY  MILL RD,WATER BEAVER BROOK,2015,FALSE,69.3,FALSE,Littleton
B1L,1,HWY  BOUNDARY ST,WATER ASSABET RIVER,2015,FALSE,200.48875,FALSE,Marlborough
B1T,1,US  1 NB & SB,HWY  CENTRE ST,2015,FALSE,1648.08,TRUE,Danvers
B22,1,HWY  PEARL ST,WATER CHARLES RIVER,2015,FALSE,219.35,FALSE,Bellingham
B26,1,HWY  WILLOW ST,WATER CHARLES RIVER,2015,FALSE,202.8,FALSE,Dover
B27,1,HWY  LOGAN RMP EG,HWY  LOGAN RMP GD,2015,FALSE,248.06,FALSE,Boston
B28,1,HWY  LOGAN TRM B,HWY  LOGAN TRM B ARIV E,2015,FALSE,3458.62,FALSE,Boston
B29,0.8462,HWY  LOGAN TRM B,HWY  LOGAN TRM B ARIV E,2015,FALSE,3124.3,FALSE,Boston
B2R,0.9805,HWY  W SQUANTM ST,HWY  NEWPORT AVE,2015,FALSE,529.07,FALSE,Quincy
B2Y,1,HWY  WHITNEY ST,RR  CSX,2015,FALSE,93.2688,FALSE,Sherborn
B30,1,HWY  JULIAN ST,WATER SOUTH RIVER,2015,FALSE,740.51725,FALSE,Marshfield
B32,0.9448,HWY  W SQUA ON RP,OTHER PARKING,2015,FALSE,881.02,FALSE,Quincy
B33,0.9357,HWY  W SQU OFF RP,OTHER RELIEF,2015,FALSE,595.84,FALSE,Quincy
B34,1,HWY  TRM B DEP RD,HWY  LOGAN TRM B ARR RD,2015,FALSE,11345.388,FALSE,Boston
B3F,1,HWY  PAGE RD,WATER SHAWSHEEN RIVER,2015,FALSE,130.8608,FALSE,Bedford
B4J,1,HWY  CHELSEA ST,WATER CHELSEA RIVER,2015,FALSE,2392.76,FALSE,Boston
B4K,0.9347,ST 38 MAIN ST,WATER MYSTIC RIVER,2015,FALSE,309.12,FALSE,Medford
B53,1,HWY  PINE ST,WATER ASSABET RIVER,2015,FALSE,221.48,FALSE,Concord
B5F,1,ST 27 /ST62/WALTHM,WATER ASSABET RIVER,2015,FALSE,616,TRUE,Maynard
B5G,1,ST 85 RIVER ST,WATER SUDBURY RIVER,2015,FALSE,249.795792,FALSE,Hopkinton
B5J,1,ST145 SARATOGA ST,WATER BELLE ISLE INLET,2015,FALSE,1142.25324,FALSE,Boston
B61,1,HWY  AMER LEG HWY,ST203 MORTON ST,2015,FALSE,701.5734,FALSE,Boston
B6G,1,HWY  BROADWAY,WATER INDIAN HEAD RIVER,2015,FALSE,72.064,FALSE,Hanover
B6V,1,HWY  COUNTRY WAY,WATER BOUND BROOK,2015,FALSE,63.21552,FALSE,Scituate
B79,1,HWY  ASBURY ST,WATER IPSWICH RIVER,2015,FALSE,181.9449,FALSE,Topsfield
B7J,1,ST115 NORFOLK RD,WATER CHARLES RIVER,2015,FALSE,280.32,FALSE,Millis
B7M,1,HWY  HERBERT  ST,WATER BEAVER DAM BROOK,2015,FALSE,148.41,FALSE,Framingham
